"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","to be removed"
SNTACRUZ.A,20150723,2359,0.00,,76,49,,,0,0,,,88,80,,638,0.19,92.0,47.0,
SNTACRUZ.A,20150724,2359,0.00,,87,49,,,0,0,,,89,79,,677,0.22,90.0,12.0,
SNTACRUZ.A,20150725,2359,0.00,,87,51,,,0,0,,,90,80,,665,0.22,91.0,31.0,
SNTACRUZ.A,20150726,2359,0.00,,74,54,,,0,0,,,88,81,,596,0.18,91.0,57.0,
SNTACRUZ.A,20150727,2359,0.00,,80,54,,,0,0,,,89,81,,643,0.20,92.0,42.0,
SNTACRUZ.A,20150728,2359,0.00,,73,52,,,0,0,,,89,80,,667,0.20,92.0,59.0,
SNTACRUZ.A,20150729,2359,0.00,,72,59,,,0,0,,,87,83,,436,0.16,95.0,71.0,
SNTACRUZ.A,20150730,2359,0.00,,75,58,,,0,0,,,88,81,,570,0.17,93.0,59.0,
SNTACRUZ.A,20150731,2359,0.00,,73,58,,,0,0,,,88,81,,536,0.16,92.0,64.0,
SNTACRUZ.A,20150801,2359,0.00,,80,59,,,0,0,,,90,82,,594,0.19,90.0,49.0,
SNTACRUZ.A,20150802,2359,0.00,,80,57,,,N,3,,,89,82,,562,0.18,87.8,46.9,
SNTACRUZ.A,20150803,2359,0.00,,80,52,,,NW,3,,,89,81,,594,0.19,93.3,40.9,
SNTACRUZ.A,20150804,2359,0.00,,75,51,,,0,0,,,87,80,,574,0.18,89.0,55.0,
SNTACRUZ.A,20150805,2359,0.01,,81,52,,,NW,3,,,87,79,,584,0.19,91.9,44.7,
SNTACRUZ.A,20150806,2359,0.00,,73,53,,,SE,2,,,85,80,,313,0.08,94.7,62.5,
SNTACRUZ.A,20150807,2359,0.00,,69,55,,,NW,3,,,82,77,,439,0.13,92.7,64.4,
SNTACRUZ.A,20150808,2359,0.00,,73,53,,,NW,3,,,82,76,,484,0.15,94.2,59.2,
SNTACRUZ.A,20150809,2359,0.00,,77,50,,,NW,3,,,85,76,,619,0.19,95.3,48.2,
SNTACRUZ.A,20150810,2359,0.00,,76,56,,,SW,3,,,87,79,,596,0.18,92.9,57.3,
SNTACRUZ.A,20150811,2359,0.00,,79,55,,,0,0,,,87,79,,599,0.19,94.0,50.0,
SNTACRUZ.A,20150812,2359,0.00,,80,50,,,0,0,,,87,79,,637,0.21,94.0,41.0,
SNTACRUZ.A,20150813,2359,0.00,,86,55,,,0,0,,,88,79,,634,0.21,93.0,25.0,
SNTACRUZ.A,20150814,2359,0.00,,87,53,,,0,0,,,88,80,,635,0.21,93.0,34.0,
SNTACRUZ.A,20150815,2359,0.00,,99,55,,,0,0,,,89,80,,609,0.22,87.0,16.0,
SNTACRUZ.A,20150816,2359,0.00,,90,58,,,0,0,,,90,82,,591,0.20,92.0,28.0,
SNTACRUZ.A,20150817,2359,0.00,,73,55,,,0,0,,,88,82,,586,0.17,95.0,65.0,
SNTACRUZ.A,20150818,2359,0.00,,70,58,,,0,0,,,88,82,,581,0.17,85.0,64.0,
SNTACRUZ.A,20150819,2359,0.00,,73,58,,,0,0,,,88,81,,573,0.18,89.0,61.0,
SNTACRUZ.A,20150820,2359,0.00,,73,57,,,0,0,,,87,81,,519,0.16,90.0,56.0,
SNTACRUZ.A,20150821,2359,0.00,,72,58,,,0,0,,,85,80,,450,0.13,88.0,61.0,
SNTACRUZ.A,20150822,2359,0.00,,67,57,,,0,0,,,83,79,,321,0.09,89.0,71.0,
SNTACRUZ.A,20150823,2359,0.00,,77,56,,,0,0,,,85,78,,509,0.16,89.0,47.0,
SNTACRUZ.A,20150824,2359,0.00,,83,52,,,0,0,,,86,77,,591,0.19,93.0,33.0,
SNTACRUZ.A,20150825,2359,0.00,,83,53,,,0,0,,,86,78,,570,0.18,94.0,31.0,
SNTACRUZ.A,20150826,2359,0.00,,87,51,,,0,0,,,86,78,,547,0.18,94.0,28.0,
SNTACRUZ.A,20150827,2359,0.00,,96,58,,,0,0,,,88,79,,574,0.21,84.0,24.0,
SNTACRUZ.A,20150828,2359,0.00,,93,60,,,0,0,,,88,80,,580,0.21,89.0,28.0,
SNTACRUZ.A,20150829,2359,0.00,,82,59,,,0,0,,,87,82,,492,0.17,92.0,38.0,
SNTACRUZ.A,20150830,2359,0.00,,84,54,,,0,0,,,86,79,,563,0.19,89.0,35.0,
SNTACRUZ.A,20150831,2359,0.00,,80,52,,,0,0,,,85,78,,561,0.17,92.0,39.0,
SNTACRUZ.A,20150901,2359,0.00,,70,53,,,0,0,,,83,79,,409,0.12,93.0,66.0,
SNTACRUZ.A,20150902,2359,0.00,,77,50,,,0,0,,,83,76,,504,0.16,95.0,51.0,
SNTACRUZ.A,20150903,2359,0.00,,77,51,,,0,0,,,84,77,,546,0.18,95.0,37.0,
SNTACRUZ.A,20150904,2359,0.00,,76,50,,,0,0,,,83,76,,560,0.18,86.0,37.0,
SNTACRUZ.A,20150905,2359,0.00,,82,46,,,0,0,,,82,75,,554,0.18,92.0,23.0,
SNTACRUZ.A,20150906,2359,0.00,,88,49,,,0,0,,,83,75,,563,0.21,70.0,13.0,
SNTACRUZ.A,20150907,2359,0.00,,92,53,,,0,0,,,84,75,,553,0.21,81.0,11.0,
SNTACRUZ.A,20150908,2359,0.00,,99,56,,,0,0,,,85,76,,552,0.22,79.0,9.0,
SNTACRUZ.A,20150909,2359,0.00,,93,59,,,0,0,,,85,77,,529,0.20,88.0,18.0,
SNTACRUZ.A,20150910,2359,0.00,,89,57,,,0,0,,,85,78,,514,0.18,90.0,23.0,
SNTACRUZ.A,20150911,2359,0.00,,86,55,,,0,0,,,85,78,,505,0.17,90.0,30.0,
SNTACRUZ.A,20150912,2359,0.00,,68,57,,,0,0,,,83,78,,154,0.03,92.0,71.0,
SNTACRUZ.A,20150913,2359,0.00,,74,57,,,0,0,,,81,76,,377,0.11,91.0,56.0,
SNTACRUZ.A,20150914,2359,0.00,,66,57,,,0,0,,,79,75,,107,0.02,94.0,81.0,
SNTACRUZ.A,20150915,2359,0.00,,74,51,,,0,0,,,80,74,,481,0.15,85.0,33.0,
SNTACRUZ.A,20150916,2359,0.00,,69,47,,,0,0,,,79,72,,476,0.14,88.0,57.0,
SNTACRUZ.A,20150917,2359,0.00,,79,53,,,0,0,,,80,74,,503,0.16,91.0,38.0,
SNTACRUZ.A,20150918,2359,0.00,,88,50,,,0,0,,,80,73,,508,0.17,90.0,28.0,
SNTACRUZ.A,20150919,2359,0.00,,73,51,,,0,0,,,81,74,,514,0.18,80.0,13.0,
SNTACRUZ.A,20150920,2359,0.00,,94,60,,,0,0,,,83,75,,495,0.19,78.0,14.0,
SNTACRUZ.A,20150921,2359,0.00,,93,59,,,0,0,,,84,76,,483,0.18,89.0,22.0,
SNTACRUZ.A,20150922,2359,0.00,,74,53,,,0,0,,,82,78,,640,0.13,92.0,52.0,
SNTACRUZ.A,20150923,2359,0.00,,81,47,,,0,0,,,81,75,,477,0.14,95.0,28.0,
SNTACRUZ.A,20150924,2359,0.00,,98,54,,,0,0,,,82,74,,500,0.18,79.0,12.0,
SNTACRUZ.A,20150925,2359,0.00,,87,56,,,0,0,,,82,75,,455,0.15,85.0,27.0,
SNTACRUZ.A,20150926,2359,0.00,,84,54,,,0,0,,,81,75,,464,0.15,88.0,32.0,
SNTACRUZ.A,20150927,2359,0.00,,75,53,,,0,0,,,80,75,,367,0.11,93.0,50.0,
SNTACRUZ.A,20150928,2359,0.00,,69,54,,,0,0,,,78,74,,324,0.09,95.0,70.0,
SNTACRUZ.A,20150929,2359,0.00,,70,54,,,0,0,,,76,73,,259,0.07,93.0,60.0,
SNTACRUZ.A,20150930,2359,0.00,,71,56,,,0,0,,,75,72,,115,0.03,87.0,56.0,
SNTACRUZ.A,20151001,2359,0.04,,75,56,,,0,0,,,75,71,,385,0.12,91.0,57.0,
SNTACRUZ.A,20151002,2359,0.00,,77,51,,,0,0,,,75,70,,393,0.11,94.0,51.0,
SNTACRUZ.A,20151003,2359,0.00,,70,52,,,0,0,,,74,71,,301,0.08,95.0,54.0,
SNTACRUZ.A,20151004,2359,0.00,,72,47,,,0,0,,,75,69,,430,0.13,91.0,42.0,
SNTACRUZ.A,20151005,2359,0.00,,69,50,,,0,0,,,75,69,,401,0.12,92.0,62.0,
SNTACRUZ.A,20151006,2359,0.00,,72,54,,,0,0,,,76,71,,416,0.13,93.0,60.0,
SNTACRUZ.A,20151007,2359,0.00,,85,50,,,0,0,,,77,70,,421,0.14,94.0,31.0,
SNTACRUZ.A,20151008,2359,0.00,,91,55,,,0,0,,,78,71,,383,0.14,87.0,20.0,
SNTACRUZ.A,20151009,2359,0.00,,92,54,,,0,0,,,78,71,,420,0.15,80.0,23.0,
SNTACRUZ.A,20151010,2359,0.00,,82,55,,,0,0,,,77,71,,415,0.13,92.0,37.0,
SNTACRUZ.A,20151011,2359,0.00,,82,52,,,0,0,,,77,71,,409,0.13,94.0,39.0,
SNTACRUZ.A,20151012,2359,0.00,,91,50,,,0,0,,,77,70,,406,0.14,95.0,25.0,
SNTACRUZ.A,20151013,2359,,,74,49,,,,,,,,,,375,,,,
SNTACRUZ.A,20151014,2359,0.00,,80,58,,,0,0,,,77,72,,344,0.12,88.0,40.0,
SNTACRUZ.A,20151015,2359,0.00,,80,58,,,0,0,,,77,72,,285,0.09,91.0,43.0,
SNTACRUZ.A,20151016,2359,0.00,,76,58,,,0,0,,,77,72,,307,0.09,92.0,52.0,
SNTACRUZ.A,20151017,2359,,,72,48,,,,,,,,,,320,,,,
SNTACRUZ.A,20151018,2359,0.00,,74,51,,,0,0,,,74,70,,291,0.09,92.0,45.0,
SNTACRUZ.A,20151019,2359,0.00,,74,54,,,0,0,,,74,70,,319,0.09,93.0,52.0,
SNTACRUZ.A,20151020,2359,0.00,,73,49,,,0,0,,,73,68,,365,0.10,94.0,60.0,
SNTACRUZ.A,20151021,2359,0.00,,78,49,,,0,0,,,73,67,,368,0.11,95.0,43.0,
SNTACRUZ.A,20151022,2359,0.00,,70,47,,,0,0,,,72,67,,323,0.09,95.0,60.0,
SNTACRUZ.A,20151023,2359,0.00,,73,48,,,0,0,,,72,67,,299,0.09,95.0,52.0,
SNTACRUZ.A,20151024,2359,,,71,48,,,,,,,,,,276,,,,
SNTACRUZ.A,20151025,2359,0.00,,80,55,,,0,0,,,72,68,,325,0.10,87.0,21.0,
SNTACRUZ.A,20151026,2359,0.00,,81,48,,,0,0,,,72,67,,348,0.11,93.0,25.0,
SNTACRUZ.A,20151027,2359,0.00,,72,49,,,0,0,,,70,67,,156,0.05,93.0,54.0,
SNTACRUZ.A,20151028,2359,0.00,,76,55,,,0,0,,,71,67,,291,0.08,87.0,46.0,
SNTACRUZ.A,20151029,2359,0.00,,80,49,,,0,0,,,71,66,,342,0.11,91.0,21.0,
SNTACRUZ.A,20151030,2359,0.00,,78,53,,,0,0,,,70,65,,333,0.11,85.0,30.0,
SNTACRUZ.A,20151031,2359,0.00,,80,52,,,0,0,,,71,65,,326,0.11,92.0,30.0,
SNTACRUZ.A,20151101,2359,0.00,,75,49,,,0,0,,,70,65,,316,0.09,94.0,58.0,
SNTACRUZ.A,20151102,2359,1.03,,61,47,,,0,0,,,69,64,,130,0.03,94.0,64.0,
SNTACRUZ.A,20151103,2359,0.00,,67,43,,,0,0,,,64,60,,326,0.09,94.0,36.0,
SNTACRUZ.A,20151104,2359,0.00,,66,41,,,0,0,,,63,59,,333,0.10,86.0,22.0,
SNTACRUZ.A,20151105,2359,0.00,,64,40,,,0,0,,,62,57,,297,0.08,86.0,35.0,
SNTACRUZ.A,20151106,2359,0.00,,70,40,,,0,0,,,61,57,,321,0.09,88.0,31.0,
SNTACRUZ.A,20151107,2359,0.00,,72,41,,,0,0,,,61,56,,324,0.09,80.0,22.0,
SNTACRUZ.A,20151108,2359,0.28,,61,41,,,0,0,,,60,57,,137,0.03,95.0,66.0,
SNTACRUZ.A,20151109,2359,0.71,,56,42,,,0,0,,,59,54,,136,0.03,96.0,70.0,
SNTACRUZ.A,20151110,2359,0.00,,61,38,,,0,0,,,57,53,,262,0.06,96.0,50.0,
SNTACRUZ.A,20151111,2359,0.00,,63,37,,,0,0,,,57,53,,310,0.08,93.0,47.0,
SNTACRUZ.A,20151112,2359,0.00,,65,38,,,0,0,,,57,53,,306,0.08,89.0,38.0,
SNTACRUZ.A,20151113,2359,0.00,,72,39,,,0,0,,,58,53,,303,0.08,87.0,30.0,
SNTACRUZ.A,20151114,2359,0.00,,67,42,,,0,0,,,58,54,,302,0.08,89.0,40.0,
SNTACRUZ.A,20151115,2359,0.54,,58,45,,,0,0,,,57,54,,239,0.06,95.0,52.0,
SNTACRUZ.A,20151116,2359,0.00,,61,40,,,0,0,,,55,52,,298,0.08,63.0,20.0,
SNTACRUZ.A,20151117,2359,0.00,,61,49,,,0,0,,,56,52,,394,0.06,88.0,54.0,
SNTACRUZ.A,20151118,2359,0.00,,65,44,,,0,0,,,57,53,,276,0.07,94.0,61.0,
SNTACRUZ.A,20151119,2359,0.00,,67,44,,,0,0,,,58,54,,288,0.07,,,
SNTACRUZ.A,20151120,2359,0.00,,72,49,,,0,0,,,59,55,,282,0.08,88.0,46.0,
SNTACRUZ.A,20151121,2359,0.00,,77,47,,,0,0,,,59,55,,285,0.08,87.0,36.0,
SNTACRUZ.A,20151122,2359,0.00,,75,49,,,0,0,,,60,56,,286,0.08,74.0,29.0,
SNTACRUZ.A,20151123,2359,0.00,,56,44,,,0,0,,,59,56,,81,0.01,89.0,72.0,
SNTACRUZ.A,20151124,2359,0.74,,55,40,,,0,0,,,57,54,,125,0.03,95.0,63.0,
SNTACRUZ.A,20151125,2359,0.08,,55,36,,,0,0,,,54,51,,232,0.05,95.0,54.0,
SNTACRUZ.A,20151126,2359,0.00,,57,34,,,0,0,,,53,49,,274,0.06,88.0,42.0,
SNTACRUZ.A,20151127,2359,0.00,,57,34,,,0,0,,,51,48,,272,0.07,74.0,33.0,
SNTACRUZ.A,20151128,2359,0.00,,60,34,,,0,0,,,51,47,,276,0.07,63.0,27.0,
SNTACRUZ.A,20151129,2359,0.00,,62,34,,,0,0,,,51,47,,272,0.07,73.0,27.0,
SNTACRUZ.A,20151130,2359,0.00,,56,34,,,0,0,,,50,47,,112,0.03,79.0,46.0,
SNTACRUZ.A,20151201,2359,0.00,,65,39,,,0,0,,,51,48,,258,0.07,70.0,27.0,
SNTACRUZ.A,20151202,2359,0.00,,66,41,,,0,0,,,53,49,,189,0.05,81.0,40.0,
SNTACRUZ.A,20151203,2359,0.50,,57,41,,,0,0,,,52,50,,65,0.01,95.0,78.0,
SNTACRUZ.A,20151204,2359,0.01,,60,40,,,0,0,,,53,50,,255,0.06,95.0,65.0,
SNTACRUZ.A,20151205,2359,0.00,,61,39,,,0,0,,,52,49,,164,0.04,94.0,50.0,
SNTACRUZ.A,20151206,2359,0.00,,66,41,,,0,0,,,54,50,,213,0.05,94.0,46.0,
SNTACRUZ.A,20151207,2359,0.00,,73,48,,,0,0,,,56,54,,133,0.05,95.0,71.0,
SNTACRUZ.A,20151208,2359,0.00,,62,46,,,0,0,,,55,53,,162,0.04,95.0,72.0,
SNTACRUZ.A,20151209,2359,0.00,,67,46,,,0,0,,,56,53,,204,0.05,96.0,66.0,
SNTACRUZ.A,20151210,2359,0.67,,61,47,,,0,0,,,58,55,,144,0.03,95.0,62.0,
SNTACRUZ.A,20151211,2359,0.13,,58,43,,,0,0,,,57,54,,219,0.05,95.0,55.0,
SNTACRUZ.A,20151212,2359,0.00,,59,39,,,0,0,,,54,51,,230,0.05,94.0,59.0,
SNTACRUZ.A,20151213,2359,0.00,,54,39,,,0,0,,,54,52,,87,0.02,96.0,74.0,
SNTACRUZ.A,20151214,2359,0.00,,55,39,,,0,0,,,52,49,,251,0.06,85.0,36.0,
SNTACRUZ.A,20151215,2359,0.00,,55,36,,,0,0,,,50,47,,252,0.06,86.0,32.0,
SNTACRUZ.A,20151216,2359,0.00,,57,32,,,0,0,,,49,46,,241,0.06,83.0,41.0,
SNTACRUZ.A,20151217,2359,0.00,,59,34,,,0,0,,,49,46,,234,0.05,93.0,51.0,
SNTACRUZ.A,20151218,2359,0.00,,59,37,,,0,0,,,51,47,,210,0.05,95.0,61.0,
SNTACRUZ.A,20151219,2359,0.02,,57,37,,,0,0,,,53,51,,195,0.05,95.0,57.0,
SNTACRUZ.A,20151220,2359,1.06,,54,35,,,0,0,,,51,48,,105,0.02,95.0,64.0,
SNTACRUZ.A,20151221,2359,1.89,,55,46,,,0,0,,,53,50,,44,0.00,96.0,95.0,
SNTACRUZ.A,20151222,2359,0.87,,61,47,,,0,0,,,57,53,,132,0.03,95.0,81.0,
SNTACRUZ.A,20151223,2359,,,60,38,,,,,,,,,,207,,,,
SNTACRUZ.A,20151224,2359,,,61,39,,,,,,,,,,189,,,,
SNTACRUZ.A,20151225,2359,,,60,39,,,,,,,,,,178,,,,
SNTACRUZ.A,20151226,2359,,,58,40,,,,,,,,,,162,,,,
SNTACRUZ.A,20151227,2359,,,58,41,,,,,,,,,,166,,,,
SNTACRUZ.A,20151228,2359,,,58,41,,,,,,,,,,153,,,,
SNTACRUZ.A,20151229,2359,,,57,41,,,,,,,,,,170,,,,
SNTACRUZ.A,20151230,2359,0.00,,55,31,,,0,0,,,47,44,,222,0.05,92.0,57.0,
SNTACRUZ.A,20151231,2359,0.00,,57,38,,,0,0,,,48,45,,252,0.06,84.0,47.0,
SNTACRUZ.A,20160101,2359,0.00,,54,36,,,0,0,,,47,44,,168,0.04,79.0,49.0,
Delano.A,20150101,2359,0.44,,53,22,,,0,0,,,45,38,,244,0.05,91.0,30.0,
Delano.A,20150102,2359,0.00,,55,25,,,0,0,,,45,38,,240,0.05,90.0,36.0,
Delano.A,20150103,2359,0.00,,55,25,,,0,0,,,45,37,,235,0.05,90.0,39.0,
Delano.A,20150104,2359,0.00,,55,27,,,0,0,,,45,38,,218,0.05,91.0,44.0,
Delano.A,20150105,2359,0.00,,58,29,,,0,0,,,47,38,,226,0.05,92.0,46.0,
Delano.A,20150106,2359,0.00,,67,31,,,0,0,,,49,40,,234,0.05,93.0,44.0,
Delano.A,20150107,2359,0.00,,65,34,,,0,0,,,50,41,,227,0.05,93.0,48.0,
Delano.A,20150108,2359,0.00,,65,46,,,0,0,,,51,46,,232,0.05,92.0,50.0,
Delano.A,20150109,2359,0.03,,55,37,,,,,,,52,51,,167,,,,
Delano.A,20150110,2359,0.00,,64,41,,,0,0,,,56,48,,172,0.04,92.0,59.0,
Delano.A,20150111,2359,0.05,,60,43,,,0,0,,,56,51,,104,0.02,93.0,72.0,
Delano.A,20150112,2359,0.00,,56,39,,,0,0,,,55,49,,124,0.02,93.0,81.0,
Delano.A,20150113,2359,0.01,,53,14,,,0,0,,,55,49,,168,0.03,96.0,83.0,
Delano.A,20150114,2359,0.02,,63,39,,,0,0,,,56,49,,229,0.04,,,
Delano.A,20150115,2359,0.01,,48,41,,,0,0,,,53,51,,147,0.00,100.0,94.0,
Delano.A,20150116,2359,0.00,,77,28,,,0,0,,,53,49,,122,0.01,100.0,77.0,
Delano.A,20150117,2359,0.00,,67,25,,,0,0,,,51,47,,82,0.00,100.0,100.0,
Delano.A,20150118,2359,0.00,,61,32,,,0,0,,,52,49,,94,0.00,100.0,100.0,
Delano.A,20150119,2359,0.00,,60,26,,,0,0,,,51,49,,47,0.00,100.0,100.0,
Delano.A,20150120,2359,0.00,,55,33,,,0,0,,,51,49,,43,0.00,100.0,100.0,
Delano.A,20150121,2359,0.00,,63,33,,,0,0,,,51,49,,46,0.00,100.0,99.0,
Delano.A,20150122,2359,0.00,,53,36,,,0,0,,,54,49,,171,0.03,100.0,76.0,
Delano.A,20150123,2359,0.00,,61,26,,,0,0,,,50,47,,69,0.00,100.0,100.0,
Delano.A,20150124,2359,0.01,,49,16,,,0,0,,,48,45,,82,0.00,100.0,100.0,
Delano.A,20150125,2359,0.01,,65,21,,,0,0,,,51,47,,134,0.01,100.0,100.0,
Delano.A,20150126,2359,0.07,,60,23,,,0,0,,,50,45,,111,0.01,100.0,100.0,
Delano.A,20150127,2359,0.06,,69,34,,,0,0,,,58,49,,256,0.05,100.0,81.0,
Delano.A,20150128,2359,0.00,,69,30,,,0,0,,,55,50,,145,0.01,100.0,100.0,
Delano.A,20150129,2359,0.00,,74,33,,,0,0,,,57,51,,178,0.02,100.0,91.0,
Delano.A,20150130,2359,0.00,,66,32,,,0,0,,,58,52,,194,0.03,100.0,68.0,
Delano.A,20150131,2359,0.00,,60,35,,,0,0,,,58,50,,245,0.05,100.0,57.0,
Delano.A,20150201,2359,0.00,,62,32,,,0,0,,,58,49,,280,0.06,100.0,50.0,
Delano.A,20150202,2359,0.00,,65,38,,,0,0,,,58,50,,271,0.06,100.0,56.0,
Delano.A,20150203,2359,0.00,,67,38,,,0,0,,,58,50,,244,0.06,100.0,53.0,
Delano.A,20150204,2359,0.00,,77,38,,,0,0,,,59,50,,291,0.08,100.0,27.0,
Delano.A,20150205,2359,0.00,,76,40,,,0,0,,,59,51,,270,0.09,84.0,29.0,
Delano.A,20150206,2359,0.00,,81,45,,,0,0,,,60,53,,269,0.10,80.0,11.0,
Delano.A,20150207,2359,0.10,,63,52,,,0,0,,,59,56,,82,0.01,100.0,54.0,
Delano.A,20150208,2359,0.01,,76,29,,,0,0,,,61,59,,288,0.08,100.0,35.0,
Delano.A,20150209,2359,0.00,,66,47,,,0,0,,,61,59,,329,0.09,87.0,45.0,
Delano.A,20150210,2359,0.00,,63,41,,,0,0,,,62,54,,330,0.08,99.0,52.0,
Delano.A,20150211,2359,0.00,,65,37,,,0,0,,,61,54,,294,0.06,100.0,54.0,
Delano.A,20150212,2359,0.00,,70,39,,,0,0,,,62,53,,333,0.09,100.0,46.0,
Delano.A,20150213,2359,0.00,,73,40,,,0,0,,,62,53,,338,0.10,96.0,36.0,
Delano.A,20150214,2359,0.00,,73,42,,,0,0,,,63,54,,315,0.09,92.0,43.0,
Delano.A,20150215,2359,0.00,,74,42,,,0,0,,,63,55,,323,0.09,91.0,44.0,
Delano.A,20150216,2359,0.00,,75,43,,,0,0,,,64,55,,341,0.10,93.0,42.0,
Delano.A,20150217,2359,0.00,,75,43,,,0,0,,,64,55,,338,0.10,90.0,43.0,
Delano.A,20150218,2359,0.00,,65,44,,,0,0,,,64,57,,295,0.08,94.0,60.0,
Delano.A,20150219,2359,0.00,,69,39,,,0,0,,,64,56,,329,0.09,96.0,52.0,
Delano.A,20150220,2359,0.01,,52,32,,,0,0,,,59,57,,100,0.04,99.0,89.0,
Delano.A,20150221,2359,0.00,,57,40,,,0,0,,,59,56,,97,0.01,98.0,73.0,
Delano.A,20150222,2359,0.17,,57,39,,,0,0,,,58,55,,116,0.02,94.0,74.0,
Delano.A,20150223,2359,0.01,,60,42,,,0,0,,,59,55,,289,0.08,94.0,50.0,
Delano.A,20150224,2359,0.00,,63,35,,,0,0,,,60,51,,381,0.10,92.0,40.0,
Delano.A,20150225,2359,0.00,,65,34,,,0,0,,,60,51,,376,0.10,91.0,42.0,
Delano.A,20150226,2359,0.00,,70,45,,,0,0,,,60,55,,371,0.10,91.0,39.0,
Delano.A,20150227,2359,0.00,,67,37,,,0,0,,,61,52,,353,0.10,90.0,43.0,
Delano.A,20150228,2359,0.01,,60,41,,,0,0,,,60,55,,276,0.08,90.0,43.0,
Delano.A,20150301,2359,0.07,,58,36,,,0,0,,,58,52,,229,0.05,92.0,61.0,
Delano.A,20150302,2359,0.06,,62,42,,,0,0,,,59,54,,232,0.06,90.0,48.0,
Delano.A,20150303,2359,0.00,,62,33,,,0,0,,,60,51,,383,0.10,94.0,47.0,
Delano.A,20150304,2359,0.00,,70,37,,,0,0,,,62,51,,414,0.12,90.0,30.0,
Delano.A,20150305,2359,0.00,,70,38,,,0,0,,,63,52,,434,0.13,89.0,30.0,
Delano.A,20150306,2359,0.00,,73,39,,,0,0,,,64,53,,434,0.13,88.0,30.0,
Delano.A,20150307,2359,0.00,,78,40,,,0,0,,,66,54,,434,0.13,86.0,27.0,
Delano.A,20150308,2359,0.00,,77,40,,,0,0,,,67,55,,434,0.14,87.0,30.0,
Delano.A,20150309,2359,0.00,,79,44,,,0,0,,,68,57,,435,0.14,81.0,25.0,
Delano.A,20150310,2359,0.00,,84,44,,,0,0,,,69,58,,382,0.13,86.0,22.0,
Delano.A,20150311,2359,0.00,,72,51,,,0,0,,,65,62,,143,0.05,84.0,45.0,
Delano.A,20150312,2359,0.00,,74,45,,,0,0,,,69,59,,396,0.12,91.0,39.0,
Delano.A,20150313,2359,0.00,,84,45,,,0,0,,,71,59,,429,0.14,88.0,30.0,
Delano.A,20150314,2359,0.00,,88,50,,,0,0,,,65,62,,439,0.16,82.0,23.0,
Delano.A,20150315,2359,0.00,,93,56,,,0,0,,,66,63,,370,0.16,72.0,14.0,
Delano.A,20150316,2359,0.00,,79,50,,,0,0,,,66,63,,419,0.15,74.0,30.0,
Delano.A,20150317,2359,0.00,,72,51,,,0,0,,,69,64,,244,0.08,81.0,47.0,
Delano.A,20150318,2359,0.00,,75,49,,,0,0,,,73,63,,434,0.14,86.0,34.0,
Delano.A,20150319,2359,0.00,,80,49,,,0,0,,,66,63,,479,0.16,79.0,27.0,
Delano.A,20150320,2359,0.00,,83,47,,,0,0,,,66,63,,414,0.14,85.0,27.0,
Delano.A,20150321,2359,0.00,,80,47,,,0,0,,,66,63,,472,0.16,77.0,22.0,
Delano.A,20150322,2359,0.00,,79,49,,,0,0,,,66,63,,465,0.17,65.0,26.0,
Delano.A,20150323,2359,0.00,,73,49,,,0,0,,,66,64,,469,0.15,76.0,39.0,
Delano.A,20150324,2359,0.00,,71,44,,,0,0,,,73,63,,466,0.15,81.0,39.0,
Delano.A,20150325,2359,0.00,,78,46,,,0,0,,,66,63,,502,0.16,87.0,30.0,
Delano.A,20150326,2359,0.00,,89,48,,,0,0,,,67,64,,502,0.18,82.0,20.0,
Delano.A,20150327,2359,0.00,,91,51,,,0,0,,,68,64,,510,0.19,76.0,20.0,
Delano.A,20150328,2359,0.00,,83,53,,,0,0,,,68,65,,513,0.18,75.0,29.0,
Delano.A,20150329,2359,0.00,,87,50,,,0,0,,,69,65,,522,0.19,80.0,17.0,
Delano.A,20150330,2359,0.00,,89,49,,,0,0,,,69,65,,528,0.20,72.0,17.0,
Delano.A,20150331,2359,0.00,,77,51,,,0,0,,,68,66,,538,0.20,68.0,26.0,
Delano.A,20150401,2359,0.00,,72,45,,,0,0,,,68,65,,568,0.18,72.0,25.0,
Delano.A,20150402,2359,0.00,,72,40,,,0,0,,,67,64,,574,0.17,76.0,20.0,
Delano.A,20150403,2359,0.00,,80,42,,,0,0,,,67,64,,568,0.19,68.0,19.0,
Delano.A,20150404,2359,0.00,,80,42,,,0,0,,,67,64,,578,0.19,73.0,14.0,
Delano.A,20150405,2359,0.00,,74,43,,,0,0,,,67,64,,560,0.18,73.0,22.0,
Delano.A,20150406,2359,0.00,,69,46,,,0,0,,,76,66,,559,0.17,73.0,24.0,
Delano.A,20150407,2359,0.12,,63,42,,,0,0,,,70,64,,283,0.08,84.0,32.0,
Delano.A,20150408,2359,0.00,,66,38,,,0,0,,,69,60,,539,0.15,92.0,34.0,
Delano.A,20150409,2359,0.00,,69,39,,,0,0,,,69,59,,451,0.13,89.0,41.0,
Delano.A,20150410,2359,0.00,,76,42,,,0,0,,,73,60,,555,0.18,88.0,26.0,
Delano.A,20150411,2359,0.00,,78,44,,,0,0,,,74,62,,596,0.21,83.0,24.0,
Delano.A,20150412,2359,0.00,,82,47,,,0,0,,,76,63,,600,0.20,79.0,26.0,
